schedule_name,schedule_type,rule,stop_fraction,stop_bal_acc,stop_n_eval,stop_reason,random_stop_fraction_mean,random_stop_fraction_std,random_stop_bal_acc_mean,random_stop_bal_acc_std,random_stop_n_eval_mean,random_stop_n_eval_std,delta_stop_fraction_vs_random,delta_stop_bal_acc_vs_random,delta_stop_n_eval_vs_random
confidence_adaptive,adaptive_low_confidence,target_95,0.013404825737265416,0.9375,15,target_0.95,0.01742627345844504,0.008730009761165645,0.9089937146187146,0.06270483378716075,19.5,9.768880922744355,-0.004021447721179626,0.028506285381285412,-4.5
confidence_adaptive,adaptive_low_confidence,target_99,0.013404825737265416,0.9375,15,target_0.99,0.035686624962764375,0.042964678988523686,0.9237044971641669,0.05067666453775683,39.93333333333333,48.077475788158004,-0.022281799225498958,0.013795502835833084,-24.93333333333333
confidence_adaptive,adaptive_low_confidence,stability,0.26630920464700625,0.6214545635696166,298,stable_w3_tol0.01_not_reached,0.15046172177539469,0.05202687223523467,0.8927852282648756,0.025890426301916968,168.36666666666667,58.21807003122759,0.11584748287161156,-0.271330664695259,129.63333333333333
high_confidence_first,adaptive_high_confidence,target_95,0.013404825737265416,0.9375,15,target_0.95,0.01742627345844504,0.008730009761165645,0.9089937146187146,0.06270483378716075,19.5,9.768880922744355,-0.004021447721179626,0.028506285381285412,-4.5
high_confidence_first,adaptive_high_confidence,target_99,0.013404825737265416,0.9375,15,target_0.99,0.035686624962764375,0.042964678988523686,0.9237044971641669,0.05067666453775683,39.93333333333333,48.077475788158004,-0.022281799225498958,0.013795502835833084,-24.93333333333333
high_confidence_first,adaptive_high_confidence,stability,0.10723860589812333,0.9736842105263158,120,stable_w3_tol0.01,0.15046172177539469,0.05202687223523467,0.8927852282648756,0.025890426301916968,168.36666666666667,58.21807003122759,-0.04322311587727136,0.08089898226144021,-48.366666666666674
mod30,deterministic,target_95,0.013404825737265416,0.9375,15,target_0.95,0.01742627345844504,0.008730009761165645,0.9089937146187146,0.06270483378716075,19.5,9.768880922744355,-0.004021447721179626,0.028506285381285412,-4.5
mod30,deterministic,target_99,0.013404825737265416,0.9375,15,target_0.99,0.035686624962764375,0.042964678988523686,0.9237044971641669,0.05067666453775683,39.93333333333333,48.077475788158004,-0.022281799225498958,0.013795502835833084,-24.93333333333333
mod30,deterministic,stability,0.12064343163538874,0.9138332715362748,135,stable_w3_tol0.01,0.15046172177539469,0.05202687223523467,0.8927852282648756,0.025890426301916968,168.36666666666667,58.21807003122759,-0.02981829014000595,0.021048043271399197,-33.366666666666674
